27.18	1041077
27.19	1043262
27.20	1045446
27.21	1047630
27.22	1049817
27.23	1052005
27.24	1054194
27.25	1056383
27.26	1058572
27.27	1060759
27.28	1062944
27.29	1065129
27.30	1067316
27.31	1069508
27.32	1071700
27.33	1073898
27.34	1076096
27.35	1078299
27.36	1080504
27.37	1082715
27.38	1084927
27.39	1087141
27.40	1089357
27.41	1091573
27.42	1093791
27.43	1096009
27.44	1098227
27.45	1100447
27.46	1102673
27.47	1104903
27.48	1107133
27.49	1109363
27.50	1111588
27.51	1113808
27.52	1116029
27.53	1118255
27.54	1120480
27.55	1122707
27.56	1124929
27.57	1127152
27.58	1129377
27.59	1131607
27.60	1133847
27.61	1136095
27.62	1138346
27.63	1140606
27.64	1142873
27.65	1145139
27.66	1147412
27.67	1149686
27.68	1151966
27.69	1154246
27.70	1156531
27.71	1158818
27.72	1161104
27.73	1163392
27.74	1165698
27.75	1168006
27.76	1170316
27.77	1172649
27.78	1174984
27.79	1177326
27.80	1179674
27.81	1182054
27.82	1184452
27.83	1186891
27.84	1189337
27.85	1191823
27.86	1194313
27.87	1196816
27.88	1199337
27.89	1201866
27.90	1204391
27.91	1206930
27.92	1209484
27.93	1212044
27.94	1214612
27.95	1217191
27.96	1219810
27.97	1222434
27.98	1225080
27.99	1227741
28.00	1230430
28.01	1233137
28.02	1235854
28.03	1238577
28.04	1241308
28.05	1244060
28.06	1246824
28.07	1249595
28.08	1252409
28.09	1255240
28.10	1258096
28.11	1260990
28.12	1263890
28.13	1266800
28.14	1269710
28.15	1272630
28.16	1275554
28.17	1278499
28.18	1281463
28.19	1284431
28.20	1287417
28.21	1290408
28.22	1293409
28.23	1296415
28.24	1299433
28.25	1302458
28.26	1305495
28.27	1308547
28.28	1311612
28.29	1314700
28.30	1317796
28.31	1320903
28.32	1324053
28.33	1327232
28.34	1330452
28.35	1333708
28.36	1336981
28.37	1340266
28.38	1343561
28.39	1346856
28.40	1350153
28.41	1353455
28.42	1356768
28.43	1360092
28.44	1363422
28.45	1366749
28.46	1370089
28.47	1373425
28.48	1376763
28.49	1380103
28.50	1383448
28.51	1386788
28.52	1390131
28.53	1393474
28.54	1396815
28.55	1400151
28.56	1403483
28.57	1406814
28.58	1410146
28.59	1413478
28.60	1416819
28.61	1420175
28.62	1423536
28.63	1426896
28.64	1430256
28.65	1433624
28.66	1436989
28.67	1440373
28.68	1443759
28.69	1447171
28.70	1450590
28.71	1454022
28.72	1457467
28.73	1460921
28.74	1464375
28.75	1467833
28.76	1471292
28.77	1474760
28.78	1478235
28.79	1481707
28.80	1485176
28.81	1488647
28.82	1492116
28.83	1495586
28.84	1499064
28.85	1502543
28.86	1506030
28.87	1509519
28.88	1513012
28.89	1516513
28.90	1520018
28.91	1523522
28.92	1527036
28.93	1530551
28.94	1534072
28.95	1537601
28.96	1541129
28.97	1544659
28.98	1548200
28.99	1551738
29.00	1555278
29.01	1558822
29.02	1562368
29.03	1565922
29.04	1569476
29.05	1573040
29.06	1576606
29.07	1580183
29.08	1583767
29.09	1587361
29.10	1590965
29.11	1594570
29.12	1598176
29.13	1601780
29.14	1605393
29.15	1609012
29.16	1612660
29.17	1616319
29.18	1619990
29.19	1623674
29.20	1627358
29.21	1631047
29.22	1634766
29.23	1638485
29.24	1642231
29.25	1645985
29.26	1649747
29.27	1653516
29.28	1657304
29.29	1661095
29.30	1664885
29.31	1668680
29.32	1672491
29.33	1676317
29.34	1680146
29.35	1683978
29.36	1687814
29.37	1691659
29.38	1695500
29.39	1699345
29.40	1703195
29.41	1707054
29.42	1710918
29.43	1714784
29.44	1718652
29.45	1722519
29.46	1726389
29.47	1730257
29.48	1734123
29.49	1737984
29.50	1741846
29.51	1745702
29.52	1749563
29.53	1753424
29.54	1757287
29.55	1761161
29.56	1765039
29.57	1768915
29.58	1772791
29.59	1776672
29.60	1780553
29.61	1784442
29.62	1788333
29.63	1792231
29.64	1796126
29.65	1800017
29.66	1803904
29.67	1807795
29.68	1811688
29.69	1815595
29.70	1819504
29.71	1823423
29.72	1827346
29.73	1831279
29.74	1835219
29.75	1839164
29.76	1843105
29.77	1847048
29.78	1850994
29.79	1854946
29.80	1858903
29.81	1862855
29.82	1866805
29.83	1870757
29.84	1874713
29.85	1878674
29.86	1882642
29.87	1886609
29.88	1890580
29.89	1894552
29.90	1898520
29.91	1902481
29.92	1906443
29.93	1910405
29.94	1914367
29.95	1918337
29.96	1922313
29.97	1926290
29.98	1930260
29.99	1934229
30.00	1938197
30.01	1942169
30.02	1946141
30.03	1950121
30.04	1954105
30.05	1958096
30.06	1962090
30.07	1966088
30.08	1970089
30.09	1974096
30.10	1978104
30.11	1982110
30.12	1986105
30.13	1990096
